1.860	0.221
1.870	0.220
1.880	0.219
1.890	0.219
1.900	0.218
1.910	0.217
1.920	0.216
1.930	0.215
1.940	0.215
1.950	0.214
1.960	0.213
1.970	0.212
1.980	0.211
1.990	0.210
2.000	0.210
2.010	0.209
2.020	0.208
2.030	0.207
2.040	0.207
2.050	0.206
2.060	0.205
2.070	0.204
2.080	0.204
2.090	0.203
2.100	0.202
2.110	0.201
2.120	0.201
2.130	0.200
2.140	0.199
2.150	0.199
2.160	0.198
2.170	0.197
2.180	0.196
2.190	0.196
2.200	0.195
2.210	0.194
2.220	0.194
2.230	0.193
2.240	0.192
2.250	0.192
2.260	0.191
2.270	0.190
2.280	0.190
2.290	0.189
2.300	0.188
2.310	0.188
2.320	0.187
2.330	0.186
2.340	0.186
2.350	0.185
2.360	0.185
2.370	0.184
2.380	0.183
2.390	0.183
2.400	0.182
2.410	0.181
2.420	0.181
2.430	0.180
2.440	0.180
2.450	0.179
2.460	0.178
2.470	0.178
2.480	0.177
2.490	0.177
2.500	0.176
2.510	0.175
2.520	0.175
2.530	0.174
2.540	0.174
2.550	0.173
2.560	0.173
2.570	0.172
2.580	0.171
2.590	0.171
2.600	0.170
2.610	0.170
2.620	0.169
2.630	0.169
2.640	0.168
2.650	0.168
2.660	0.167
2.670	0.166
2.680	0.166
2.690	0.165
2.700	0.165
2.710	0.164
2.720	0.164
2.730	0.163
2.740	0.163
2.750	0.162
2.760	0.162
2.770	0.161
2.780	0.161
2.790	0.160
2.800	0.160
2.810	0.159
2.820	0.159
2.830	0.158
2.840	0.158
2.850	0.157
2.860	0.157
2.870	0.156
2.880	0.156
2.890	0.155
2.900	0.155
2.910	0.154
2.920	0.154
2.930	0.153
2.940	0.153
2.950	0.153
2.960	0.152
2.970	0.152
2.980	0.151
2.990	0.151
3.000	0.150
3.010	0.150
3.020	0.149
3.030	0.149
3.040	0.149
3.050	0.148
3.060	0.148
3.070	0.147
3.080	0.147
3.090	0.146
3.100	0.146
3.110	0.146
3.120	0.145
3.130	0.145
3.140	0.144
3.150	0.144
3.160	0.143
3.170	0.143
3.180	0.143
3.190	0.142
3.200	0.142
3.210	0.141
3.220	0.141
3.230	0.141
3.240	0.140
3.250	0.140
3.260	0.139
3.270	0.139
3.280	0.139
3.290	0.138
3.300	0.138
3.310	0.138
3.320	0.137
3.330	0.137
3.340	0.136
3.350	0.136
3.360	0.136
3.370	0.135
3.380	0.135
3.390	0.135
3.400	0.134
3.410	0.134
3.420	0.134
3.430	0.133
3.440	0.133
3.450	0.133
3.460	0.132
3.470	0.132
3.480	0.131
3.490	0.131
3.500	0.131
3.510	0.130
3.520	0.130
3.530	0.130
3.540	0.129
3.550	0.129
3.560	0.129
3.570	0.128
3.580	0.128
3.590	0.128
3.600	0.128
3.610	0.127
3.620	0.127
3.630	0.127
3.640	0.126
3.650	0.126
3.660	0.126
3.670	0.125
3.680	0.125
3.690	0.125
3.700	0.124
3.710	0.124
3.720	0.124
3.730	0.124
3.740	0.123
3.750	0.123
3.760	0.123
3.770	0.122
3.780	0.122
3.790	0.122
3.800	0.121
3.810	0.121
3.820	0.121
3.830	0.121
3.840	0.120
3.850	0.120
3.860	0.120
3.870	0.120
3.880	0.119
3.890	0.119
3.900	0.119
3.910	0.118
3.920	0.118
3.930	0.118
3.940	0.118
3.950	0.117
3.960	0.117
3.970	0.117
3.980	0.117
3.990	0.116
4.000	0.116
4.010	0.116
4.020	0.116
4.030	0.115
4.040	0.115
4.050	0.115
4.060	0.115
4.070	0.114
4.080	0.114
4.090	0.114
4.100	0.114
4.110	0.113
4.120	0.113
4.130	0.113
4.140	0.113
4.150	0.112
4.160	0.112
4.170	0.112
4.180	0.112
4.190	0.111
4.200	0.111
4.210	0.111
4.220	0.111
4.230	0.111
4.240	0.110
4.250	0.110
4.260	0.110
4.270	0.110
4.280	0.109
4.290	0.109
4.300	0.109
4.310	0.109
4.320	0.109
4.330	0.108
4.340	0.108
4.350	0.108
4.360	0.108
4.370	0.107
4.380	0.107
4.390	0.107
4.400	0.107
4.410	0.107
4.420	0.106
4.430	0.106
4.440	0.106
4.450	0.106
4.460	0.106
4.470	0.105
4.480	0.105
4.490	0.105
4.500	0.105
4.510	0.105
4.520	0.104
4.530	0.104
4.540	0.104
4.550	0.104
4.560	0.104
4.570	0.103
4.580	0.103
4.590	0.103
4.600	0.103
4.610	0.103
4.620	0.102
4.630	0.102
4.640	0.102
4.650	0.102
4.660	0.102
4.670	0.101
4.680	0.101
4.690	0.101
4.700	0.101
4.710	0.101
4.720	0.100
4.730	0.100
4.740	0.100
4.750	0.100
4.760	0.100
4.770	0.100
4.780	0.099
4.790	0.099
4.800	0.099
4.810	0.099
4.820	0.099
4.830	0.098
4.840	0.098
4.850	0.098
4.860	0.098
4.870	0.098
4.880	0.098
4.890	0.097
4.900	0.097
4.910	0.097
4.920	0.097
4.930	0.097
4.940	0.096
4.950	0.096
4.960	0.096
4.970	0.096
4.980	0.096
4.990	0.096
5.000	0.095
5.010	0.095
5.020	0.095
5.030	0.095
5.040	0.095
5.050	0.095
5.060	0.094
5.070	0.094
5.080	0.094
5.090	0.094
5.100	0.094
5.110	0.093
5.120	0.093
5.130	0.093
5.140	0.093
5.150	0.093
5.160	0.093
5.170	0.092
5.180	0.092
5.190	0.092
5.200	0.092
5.210	0.092
5.220	0.092
5.230	0.091
5.240	0.091
5.250	0.091
5.260	0.091
5.270	0.091
5.280	0.091
5.290	0.090
5.300	0.090
5.310	0.090
5.320	0.090
5.330	0.090
5.340	0.090
5.350	0.089
5.360	0.089
5.370	0.089
5.380	0.089
5.390	0.089
5.400	0.089
5.410	0.088
5.420	0.088
5.430	0.088
5.440	0.088
5.450	0.088
5.460	0.088
5.470	0.087
5.480	0.087
5.490	0.087
5.500	0.087
5.510	0.087
5.520	0.086
5.530	0.086
5.540	0.086
5.550	0.086
5.560	0.086
5.570	0.086
5.580	0.085
5.590	0.085
5.600	0.085
5.610	0.085
5.620	0.085
5.630	0.084
5.640	0.084
5.650	0.084
5.660	0.084
5.670	0.084
5.680	0.083
5.690	0.083
5.700	0.083
5.710	0.083
5.720	0.083
5.730	0.082
5.740	0.082
5.750	0.082
5.760	0.082
5.770	0.082
5.780	0.081
5.790	0.081
5.800	0.081
5.810	0.081
5.820	0.081
5.830	0.080
5.840	0.080
5.850	0.080
5.860	0.080
5.870	0.080
5.880	0.079
5.890	0.079
5.900	0.079
5.910	0.079
5.920	0.079
5.930	0.078
5.940	0.078
5.950	0.078
5.960	0.078
5.970	0.078
5.980	0.077
5.990	0.077
6.000	0.077
6.010	0.077
6.020	0.077
6.030	0.077
6.040	0.076
6.050	0.076
6.060	0.076
6.070	0.076
6.080	0.076
6.090	0.076
6.100	0.076
6.110	0.075
6.120	0.075
6.130	0.075
6.140	0.075
6.150	0.075
6.160	0.075
6.170	0.075
6.180	0.074
6.190	0.074
6.200	0.074
6.210	0.074
6.220	0.074
6.230	0.074
6.240	0.074
6.250	0.073
6.260	0.073
6.270	0.073
6.280	0.073
6.290	0.073
6.300	0.073
6.310	0.073
6.320	0.072
6.330	0.072
6.340	0.072
6.350	0.072
6.360	0.072
6.370	0.072
6.380	0.072
6.390	0.072
6.400	0.071
6.410	0.071
6.420	0.071
6.430	0.071
6.440	0.071
6.450	0.071
6.460	0.071
6.470	0.070
6.480	0.070
6.490	0.070
6.500	0.070
6.510	0.070
6.520	0.070
6.530	0.070
6.540	0.069
6.550	0.069
6.560	0.069
6.570	0.069
6.580	0.069
6.590	0.069
6.600	0.069
6.610	0.068
6.620	0.068
6.630	0.068
6.640	0.068
6.650	0.068
6.660	0.068
6.670	0.068
6.680	0.068
6.690	0.067
6.700	0.067
6.710	0.067
6.720	0.067
6.730	0.067
6.740	0.067
6.750	0.067
6.760	0.066
6.770	0.066
6.780	0.066
6.790	0.066
6.800	0.066
6.810	0.066
6.820	0.066
6.830	0.066
6.840	0.065
6.850	0.065
6.860	0.065
6.870	0.065
6.880	0.065
6.890	0.065
6.900	0.065
6.910	0.064
6.920	0.064
6.930	0.064
6.940	0.064
6.950	0.064
6.960	0.064
6.970	0.064
6.980	0.064
6.990	0.063
7.000	0.063
7.010	0.063
7.020	0.063
7.030	0.063
7.040	0.063
7.050	0.063
7.060	0.063
7.070	0.063
7.080	0.063
7.090	0.063
7.100	0.062
7.110	0.062
7.120	0.062
7.130	0.062
7.140	0.062
7.150	0.062
7.160	0.062
7.170	0.062
7.180	0.062
7.190	0.062
7.200	0.062
7.210	0.062
7.220	0.061
7.230	0.061
7.240	0.061
7.250	0.061
7.260	0.061
7.270	0.061
7.280	0.061
7.290	0.061
7.300	0.061
7.310	0.061
7.320	0.061
7.330	0.061
7.340	0.061
7.350	0.060
7.360	0.060
7.370	0.060
7.380	0.060
7.390	0.060
7.400	0.060
7.410	0.060
7.420	0.060
7.430	0.060
7.440	0.060
7.450	0.060
7.460	0.060
7.470	0.060
7.480	0.060
7.490	0.059
7.500	0.059
7.510	0.059
7.520	0.059
7.530	0.059
7.540	0.059
7.550	0.059
7.560	0.059
7.570	0.059
7.580	0.059
7.590	0.059
7.600	0.059
7.610	0.059
7.620	0.059
7.630	0.058
7.640	0.058
7.650	0.058
7.660	0.058
7.670	0.058
7.680	0.058
7.690	0.058
7.700	0.058
7.710	0.058
7.720	0.058
7.730	0.058
7.740	0.058
7.750	0.058
7.760	0.058
7.770	0.058
7.780	0.058
7.790	0.057
7.800	0.057
7.810	0.057
7.820	0.057
7.830	0.057
7.840	0.057
7.850	0.057
7.860	0.057
7.870	0.057
7.880	0.057
7.890	0.057
7.900	0.057
7.910	0.057
7.920	0.057
7.930	0.057
7.940	0.057
7.950	0.056
7.960	0.056
7.970	0.056
7.980	0.056
7.990	0.056
8.000	0.056
